Lot_Area,Bldg_Type,House_Style,Overall_Cond,Year_Built,Roof_Style,Exter_Cond,Bsmt_Cond,Central_Air,Electrical,Bathroom,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bedroom_AbvGr,Kitchen_AbvGr,Fireplaces,Garage_Cars,Garage_Area,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Fence,Year_Sold,Sale_Condition,Sale_Price
9830,OneFam,One_Story,Good,1959,Gable,Good,Typical,Y,SBrkr,2,1287,0,1287,3,1,1,2,576,364,17,0,No_Fence,2010,Normal,162000
11275,OneFam,SLvl,Good,1967,Mansard,Good,Typical,Y,SBrkr,2.5,1898,1080,2978,5,1,1,2,564,240,0,0,No_Fence,2010,Normal,242000
8064,OneFam,One_and_Half_Fin,Very_Good,1948,Gable,Typical,Typical,Y,SBrkr,2,816,408,1224,3,1,0,1,280,414,0,0,Good_Wood,2010,Normal,132000
7500,OneFam,One_Story,Good,1959,Hip,Typical,Typical,Y,SBrkr,2.5,1246,0,1246,3,1,0,1,305,218,0,0,Good_Privacy,2010,Normal,154000
8520,OneFam,One_and_Half_Fin,Below_Average,1952,Gable,Fair,Typical,Y,SBrkr,2,910,475,1385,4,1,0,2,720,0,0,0,Minimum_Privacy,2010,Normal,166000
7200,OneFam,One_Story,Good,1951,Gable,Typical,Typical,Y,SBrkr,1.5,900,0,900,3,1,0,2,576,222,32,0,No_Fence,2010,Normal,134800
10000,OneFam,One_Story,Above_Average,1962,Hip,Typical,Typical,Y,SBrkr,1.5,1116,0,1116,3,1,0,2,440,0,0,0,No_Fence,2010,Normal,160000
7635,OneFam,One_Story,Above_Average,1960,Gable,Typical,Typical,Y,SBrkr,1.5,1175,0,1175,3,1,0,2,484,0,0,0,No_Fence,2010,Normal,148000
9760,OneFam,One_Story,Good,1963,Hip,Typical,Typical,Y,SBrkr,2,1395,0,1395,2,1,1,2,440,657,0,113,No_Fence,2010,Normal,192000
7700,OneFam,Two_Story,Average,1966,Gable,Typical,Typical,Y,SBrkr,1.5,1051,788,1839,4,1,1,2,442,0,124,216,No_Fence,2010,Normal,155000
7793,OneFam,Two_and_Half_Unf,Good,1922,Gable,Typical,Typical,N,FuseA,1.5,1160,908,2068,3,1,1,1,315,0,0,60,No_Fence,2010,Normal,209500
24090,OneFam,Two_Story,Good,1940,Gable,Good,Typical,Y,SBrkr,2,1207,1196,2403,4,1,2,1,349,56,0,318,No_Fence,2010,Normal,244400
15263,OneFam,One_Story,Average,1959,Gable,Typical,Typical,Y,SBrkr,2,1675,0,1675,3,1,2,1,365,0,132,0,No_Fence,2010,Normal,173000
10632,OneFam,One_and_Half_Fin,Fair,1917,Gable,Typical,Fair,N,SBrkr,1.5,725,499,1224,3,1,0,1,180,0,0,248,No_Fence,2010,Normal,107500
9900,TwoFmCon,One_and_Half_Fin,Below_Average,1915,Gable,Fair,Typical,N,SBrkr,2,1212,180,1392,3,1,0,0,0,0,0,168,No_Fence,2010,Normal,100000
6001,OneFam,One_and_Half_Fin,Average,1940,Gable,Typical,Typical,N,SBrkr,1,600,319,919,3,1,0,1,231,0,0,45,Minimum_Privacy,2010,Normal,95000
6342,OneFam,One_and_Half_Fin,Very_Good,1875,Gable,Good,Typical,N,SBrkr,1,780,240,1020,2,1,0,0,0,0,0,176,No_Fence,2010,Normal,94000
10773,Duplex,One_Story,Fair,1967,Gable,Fair,Typical,N,SBrkr,4,1832,0,1832,4,2,0,0,0,0,58,0,No_Fence,2010,Normal,136000
10778,Duplex,One_Story,Average,1968,Hip,Typical,Typical,N,SBrkr,2,1768,0,1768,4,2,0,0,0,0,0,0,No_Fence,2010,Normal,136500
11625,TwoFmCon,One_Story,Below_Average,1965,Hip,Typical,Typical,Y,SBrkr,2.5,1039,0,1039,3,1,0,2,504,0,0,0,No_Fence,2010,Normal,131500
11341,OneFam,One_Story,Above_Average,1957,Hip,Typical,Typical,Y,SBrkr,2.5,1392,0,1392,3,1,1,2,528,0,0,0,No_Fence,2010,Normal,121500
8521,OneFam,One_Story,Average,1967,Gable,Typical,Typical,Y,SBrkr,1,912,0,912,3,1,1,1,336,0,0,0,Minimum_Privacy,2010,Normal,125000
8246,OneFam,One_Story,Very_Good,1968,Gable,Good,Typical,Y,SBrkr,2,1060,0,1060,3,1,1,1,270,406,90,0,Minimum_Privacy,2010,Normal,154000
7800,OneFam,One_Story,Good,1966,Hip,Typical,Typical,Y,SBrkr,2,892,0,892,3,1,0,1,416,0,0,0,No_Fence,2010,Normal,137900
9364,OneFam,Two_Story,Good,1969,Gable,Typical,Typical,Y,SBrkr,1.5,663,689,1352,4,1,0,1,299,379,36,0,Minimum_Privacy,2010,Normal,158000
7832,OneFam,One_Story,Average,1968,Hip,Typical,Typical,Y,SBrkr,2,864,0,864,2,1,0,1,280,226,0,0,No_Fence,2010,Normal,137250
7424,Duplex,SFoyer,Average,1978,Gable,Typical,Typical,Y,SBrkr,2,1373,0,1373,3,1,2,2,591,0,0,0,No_Fence,2010,Normal,160250
11227,OneFam,Two_Story,Average,1968,Gable,Good,Good,Y,SBrkr,1.5,720,720,1440,4,1,2,2,480,192,38,0,Minimum_Privacy,2010,Normal,163000
11616,OneFam,Two_Story,Average,1978,Hip,Typical,Typical,Y,SBrkr,2.5,672,714,1386,3,1,1,2,440,335,0,0,Good_Privacy,2010,Abnorml,158900
14000,OneFam,Two_Story,Average,1996,Gable,Typical,Typical,Y,SBrkr,3.5,1306,954,2260,3,1,0,2,533,296,44,0,No_Fence,2010,Normal,328000
20062,OneFam,One_Story,Good,1977,Hip,Good,Typical,Y,SBrkr,2.5,1483,0,1483,1,1,2,2,690,496,0,0,No_Fence,2010,Normal,270000
9259,OneFam,One_Story,Below_Average,1927,Gable,Typical,Typical,N,SBrkr,1,756,0,756,2,1,0,2,440,80,0,0,No_Fence,2010,Normal,85000
9600,OneFam,One_Story,Good,1950,Gable,Typical,Typical,Y,SBrkr,2,1067,0,1067,2,1,0,2,436,290,0,0,No_Fence,2010,Normal,128000
23595,OneFam,One_Story,Above_Average,1979,Shed,Typical,Typical,Y,SBrkr,2.5,1332,192,1524,0,1,1,2,586,268,0,0,No_Fence,2010,Normal,260000
17082,OneFam,Two_Story,Average,1978,Gable,Typical,Typical,Y,SBrkr,3.5,1117,864,1981,4,1,1,2,522,336,104,0,No_Fence,2010,Normal,230000
18600,OneFam,One_and_Half_Fin,Below_Average,1938,Gable,Typical,Typical,Y,FuseA,2.5,1052,558,1610,4,1,1,1,480,0,0,60,No_Fence,2010,Normal,124000
10625,OneFam,One_Story,Average,1920,Gable,Typical,Typical,N,SBrkr,1,835,0,835,2,1,0,1,366,0,0,77,No_Fence,2010,Abnorml,83000
11479,OneFam,One_Story,Good,1950,Gable,Typical,Typical,Y,SBrkr,2,1074,0,1074,3,1,1,1,467,0,52,52,Minimum_Privacy,2010,Normal,144500
9571,OneFam,One_Story,Above_Average,1956,Gable,Typical,Typical,Y,SBrkr,2,1144,0,1144,3,1,0,1,596,44,0,0,No_Fence,2010,Normal,129000
9350,OneFam,One_and_Half_Fin,Above_Average,1947,Gable,Typical,Fair,Y,SBrkr,1,1169,0,1531,3,1,1,1,209,0,0,0,Minimum_Privacy,2010,Normal,127000
9525,OneFam,One_Story,Good,1954,Gable,Typical,Typical,Y,SBrkr,2,1172,0,1172,3,1,0,1,366,240,0,0,No_Fence,2010,Normal,128000
10420,OneFam,One_Story,Average,2009,Gable,Typical,Typical,Y,SBrkr,2,1212,0,1212,3,1,0,2,460,100,22,0,No_Fence,2010,Normal,186000
17485,OneFam,One_Story,Average,2009,Gable,Typical,Typical,Y,SBrkr,2,1508,0,1508,1,1,2,2,572,0,0,0,No_Fence,2010,Partial,308030
11200,OneFam,One_Story,Fair,1964,Gable,Fair,Typical,Y,SBrkr,2,1298,0,1298,3,1,0,2,504,0,144,0,No_Fence,2010,Normal,114000
11100,OneFam,One_Story,Good,1946,Gable,Typical,No_Basement,Y,SBrkr,1,930,0,930,2,1,0,1,308,0,0,0,No_Fence,2010,Abnorml,84900
9206,OneFam,Two_Story,Average,1985,Gable,Typical,Typical,Y,SBrkr,2.5,977,755,1732,3,1,1,2,476,192,46,0,No_Fence,2010,Normal,178000
11980,OneFam,One_Story,Average,1987,Gable,Typical,Typical,Y,SBrkr,2.5,1433,0,1433,1,1,2,2,528,0,278,0,Minimum_Privacy,2010,Normal,270000
12361,OneFam,Two_Story,Good,1993,Gable,Good,Typical,Y,SBrkr,3,964,838,1802,3,1,1,4,1017,450,92,0,No_Fence,2010,Normal,218000
9938,OneFam,Two_Story,Average,1993,Gable,Typical,Typical,Y,SBrkr,3.5,1062,887,1949,3,1,1,2,574,156,90,0,Good_Privacy,2010,Normal,236000
9069,OneFam,SFoyer,Above_Average,1992,Gable,Typical,Typical,Y,SBrkr,2,996,0,996,2,1,0,2,564,120,0,0,No_Fence,2010,Normal,147000
10475,OneFam,One_Story,Average,2008,Gable,Typical,Typical,Y,SBrkr,2,1694,0,1694,3,1,0,3,776,160,33,0,No_Fence,2010,Normal,245350
6762,OneFam,One_Story,Average,2006,Gable,Typical,Typical,Y,SBrkr,3,1208,0,1208,2,1,0,2,632,105,61,0,No_Fence,2010,Normal,206000
10402,OneFam,One_Story,Average,2009,Gable,Typical,Typical,Y,SBrkr,2,1226,0,1226,3,1,0,3,740,0,36,0,No_Fence,2010,Normal,198900
7360,OneFam,One_Story,Average,2010,Gable,Typical,Typical,Y,SBrkr,2,1222,0,1222,2,1,0,2,615,0,54,0,No_Fence,2010,Normal,187000
12376,OneFam,Two_Story,Average,1990,Hip,Typical,Typical,Y,SBrkr,4,1699,1523,3222,5,1,2,3,594,367,0,0,No_Fence,2010,Normal,320000
14235,OneFam,One_and_Half_Fin,Very_Good,1900,Gable,Typical,Good,Y,SBrkr,2,831,614,1445,3,1,0,2,484,0,59,0,No_Fence,2010,Normal,138500
8816,OneFam,SLvl,Good,1971,Gable,Typical,Typical,Y,SBrkr,2,1052,0,1052,3,1,0,2,440,0,0,0,Minimum_Privacy,2010,Normal,155000
11105,OneFam,SFoyer,Average,1996,Gable,Good,Fair,Y,SBrkr,2,965,0,965,2,1,0,2,580,71,0,0,Good_Privacy,2010,Normal,159000
9337,OneFam,Two_Story,Average,1997,Gable,Typical,Typical,Y,SBrkr,2.5,892,800,1692,3,1,1,2,513,0,39,0,No_Fence,2010,Normal,191000
8750,OneFam,Two_Story,Average,1998,Gable,Typical,Typical,Y,SBrkr,2.5,804,878,1682,3,1,0,2,523,0,77,0,No_Fence,2010,Normal,200500
15240,OneFam,One_Story,Very_Good,1977,Gable,Good,Typical,Y,SBrkr,2.5,1026,0,1026,3,1,0,1,308,316,85,0,Minimum_Privacy,2010,Normal,150000
10900,OneFam,Two_Story,Good,1977,Gable,Typical,Typical,Y,SBrkr,1.5,689,703,1392,3,1,0,1,299,0,36,0,Minimum_Privacy,2010,Normal,161750
10650,OneFam,One_Story,Above_Average,1976,Gable,Typical,Good,Y,SBrkr,2,894,0,894,3,1,0,1,308,365,0,0,Minimum_Privacy,2010,Normal,128200
7480,OneFam,One_Story,Above_Average,1972,Gable,Typical,Typical,Y,SBrkr,2,876,0,876,3,1,0,2,484,0,0,0,Minimum_Privacy,2010,Normal,127000
10389,OneFam,One_Story,Average,2003,Hip,Typical,Typical,Y,SBrkr,3.5,1978,0,1978,3,1,1,3,850,188,25,0,No_Fence,2010,Normal,318000
11423,OneFam,One_Story,Average,2001,Gable,Typical,Typical,Y,SBrkr,3,1601,0,1601,3,1,1,2,670,180,0,0,Minimum_Privacy,2010,Normal,272000
9548,OneFam,Two_Story,Above_Average,2003,Gable,Typical,Typical,Y,SBrkr,3.5,941,888,1829,3,1,1,2,613,192,39,0,No_Fence,2010,Normal,237000
9375,OneFam,Two_Story,Average,1997,Gable,Typical,Typical,Y,SBrkr,2.5,1044,1054,2098,4,1,1,2,621,331,38,0,No_Fence,2010,Normal,240000
12137,OneFam,One_Story,Average,1998,Gable,Typical,Typical,Y,SBrkr,2,1661,0,1661,3,1,0,2,598,0,34,0,No_Fence,2010,Normal,224900
10635,OneFam,One_Story,Average,2003,Hip,Typical,Typical,Y,SBrkr,3,1668,0,1668,3,1,1,2,502,0,262,0,No_Fence,2010,Normal,232000
8400,OneFam,One_Story,Average,2004,Gable,Typical,Typical,Y,SBrkr,3,1484,0,1484,3,1,0,2,606,0,35,0,No_Fence,2010,Normal,213000
8773,OneFam,One_Story,Average,2004,Gable,Typical,Typical,Y,SBrkr,2,1414,0,1414,3,1,0,2,494,132,105,0,No_Fence,2010,Normal,185500
8777,OneFam,One_Story,Above_Average,1945,Gable,Good,No_Basement,N,SBrkr,1,640,0,640,2,1,0,1,240,0,0,0,No_Fence,2010,Normal,84900
8842,OneFam,One_Story,Above_Average,1954,Gable,Good,Typical,Y,SBrkr,1,992,0,992,3,1,0,1,319,60,0,56,Minimum_Privacy,2010,Abnorml,155891
9825,Duplex,One_Story,Average,1965,Hip,Typical,No_Basement,N,SBrkr,2,1664,0,1664,4,2,0,0,0,0,0,0,No_Fence,2010,Normal,100000
10044,OneFam,One_Story,Above_Average,1968,Gable,Typical,Typical,Y,SBrkr,2,1196,0,1196,3,1,0,1,336,257,0,168,Minimum_Privacy,2010,Normal,144000
11792,OneFam,One_and_Half_Fin,Average,1948,Gable,Typical,Typical,N,FuseF,1,792,328,1120,2,1,0,2,480,0,0,0,No_Fence,2010,Abnorml,64000
6305,OneFam,SLvl,Above_Average,1975,Gable,Typical,Typical,Y,SBrkr,2,1096,0,1096,3,1,1,1,352,0,0,0,No_Fence,2010,Normal,125200
7819,OneFam,SLvl,Average,1976,Gable,Typical,Typical,Y,SBrkr,2,1117,0,1117,3,1,1,2,672,144,0,0,Minimum_Privacy,2010,Abnorml,107000
6410,OneFam,One_Story,Average,1958,Hip,Typical,Typical,Y,SBrkr,1,960,0,960,3,1,0,0,0,0,0,0,Minimum_Privacy,2010,Normal,90000
8741,OneFam,One_and_Half_Fin,Below_Average,1945,Gable,Typical,Fair,Y,FuseA,1.5,798,689,1487,3,1,1,1,220,0,140,0,Minimum_Privacy,2010,Normal,113000
12180,TwoFmCon,One_and_Half_Fin,Below_Average,1941,Gable,Fair,Typical,N,FuseA,2,672,252,924,2,1,0,1,280,0,0,0,Minimum_Privacy,2010,Normal,80000
8562,OneFam,One_Story,Above_Average,1957,Hip,Typical,Typical,Y,FuseA,1,1526,0,1526,4,1,1,1,364,116,78,0,No_Fence,2010,Normal,144500
4853,OneFam,One_Story,Above_Average,1924,Gable,Typical,Typical,N,FuseA,2,1296,0,1296,2,1,1,1,260,0,0,36,Minimum_Privacy,2010,Normal,104000
6858,OneFam,Two_Story,Below_Average,1915,Gable,Typical,Typical,N,FuseF,2.5,841,806,1647,4,1,0,1,216,0,66,136,No_Fence,2010,Normal,128000
8212,OneFam,One_Story,Fair,1914,Gable,Fair,Fair,N,FuseF,2,864,0,864,2,1,0,1,200,0,0,96,No_Fence,2010,Normal,58500
5000,OneFam,One_and_Half_Fin,Above_Average,1924,Gable,Typical,Typical,Y,SBrkr,2,1026,665,1691,3,1,1,1,308,0,0,242,No_Fence,2010,Normal,127000
7890,OneFam,One_Story,Above_Average,1939,Gable,Typical,Typical,Y,SBrkr,2,856,0,856,2,1,1,2,399,0,0,0,No_Fence,2010,Normal,126000
9839,OneFam,One_and_Half_Fin,Poor,1931,Gable,Typical,Fair,Y,SBrkr,2,894,772,1666,3,1,1,0,0,0,156,0,No_Fence,2010,Normal,100000
9638,OneFam,One_and_Half_Fin,Good,1919,Gable,Typical,Typical,Y,SBrkr,2,1699,748,2447,4,1,1,1,336,272,0,42,No_Fence,2010,Normal,169000
10452,OneFam,One_and_Half_Fin,Above_Average,1941,Gable,Good,Typical,Y,SBrkr,2.5,1225,908,2133,4,1,2,1,312,0,0,86,No_Fence,2010,Normal,257500
15600,Duplex,Two_Story,Above_Average,1950,Gable,Good,Typical,Y,SBrkr,2.5,1102,1075,2177,5,2,0,2,484,0,0,0,No_Fence,2010,Normal,215000
9042,OneFam,Two_Story,Excellent,1941,Gable,Good,Good,Y,SBrkr,2,1188,1152,2340,4,1,2,1,252,0,60,0,Good_Privacy,2010,Normal,266500
17500,OneFam,One_Story,Very_Good,1959,Gable,Good,Typical,Y,SBrkr,3,1902,0,1902,3,1,2,2,567,0,207,162,No_Fence,2010,Normal,335000
19645,OneFam,SLvl,Above_Average,1994,Gable,Typical,Typical,Y,SBrkr,3.5,896,756,1652,3,1,0,2,473,0,0,0,No_Fence,2010,Normal,203135
15602,OneFam,One_Story,Very_Good,1959,Gable,Typical,Typical,Y,SBrkr,3,1801,0,1801,1,1,2,2,484,0,54,0,Good_Wood,2010,Normal,289000
11050,OneFam,Two_Story,Average,1998,Gable,Typical,Typical,Y,SBrkr,3.5,1036,880,1916,3,1,1,3,741,0,70,0,No_Fence,2010,Normal,254900
9620,OneFam,SLvl,Good,1977,Gable,Typical,Typical,Y,SBrkr,2.5,1285,0,1285,3,1,1,2,473,375,26,0,Good_Privacy,2010,Normal,190000
9196,OneFam,One_Story,Average,2003,Gable,Typical,Typical,Y,SBrkr,2,1560,0,1560,3,1,0,2,573,100,150,0,No_Fence,2010,Normal,201000
12328,OneFam,SLvl,Average,1976,Gable,Typical,Typical,Y,SBrkr,2,1034,0,1034,3,1,0,3,888,0,0,0,No_Fence,2010,Normal,169900
12760,Duplex,One_Story,Average,1976,Gable,Typical,Typical,Y,SBrkr,3,2048,0,2048,5,2,0,2,776,0,0,0,No_Fence,2010,Normal,170000
57200,OneFam,One_Story,Average,1948,Gable,Typical,Typical,Y,SBrkr,2,1687,0,1687,3,1,2,2,572,0,0,50,No_Fence,2010,Normal,160000
11896,OneFam,One_Story,Average,2008,Gable,Typical,Typical,Y,SBrkr,3,1346,0,1346,3,1,1,3,660,100,48,0,No_Fence,2010,Normal,220000
9803,OneFam,One_Story,Average,2009,Gable,Typical,Typical,Y,SBrkr,2,1214,0,1214,2,1,0,2,520,0,25,0,No_Fence,2010,Partial,179781
9802,OneFam,Two_Story,Average,2006,Gable,Typical,Typical,Y,SBrkr,2.5,744,700,1444,3,1,0,2,400,100,0,0,No_Fence,2010,Normal,174000
12003,OneFam,Two_Story,Average,2009,Gable,Typical,Typical,Y,SBrkr,2.5,774,1194,1968,4,1,1,3,680,0,75,0,No_Fence,2010,Partial,269500
11316,OneFam,Two_Story,Average,2002,Gable,Typical,Typical,Y,SBrkr,3.5,824,1070,1894,4,1,1,2,510,0,40,0,No_Fence,2010,Normal,214900
14191,OneFam,Two_Story,Average,2002,Gable,Typical,Typical,Y,SBrkr,2.5,993,915,1908,4,1,0,2,431,135,0,0,No_Fence,2010,Normal,202900
13214,OneFam,One_Story,Average,2008,Hip,Typical,Typical,Y,SBrkr,2,2018,0,2018,3,1,1,3,746,144,76,0,No_Fence,2010,Normal,378500
15300,OneFam,One_Story,Average,1965,Hip,Typical,Typical,Y,SBrkr,2,1264,0,1264,2,1,1,2,528,0,0,0,No_Fence,2010,Normal,169000
10114,OneFam,One_Story,Average,2004,Gable,Typical,Typical,Y,SBrkr,2,1430,0,1430,3,1,0,2,624,0,0,0,No_Fence,2010,Normal,173500
9400,Duplex,Two_Story,Average,1971,Mansard,Typical,Typical,Y,SBrkr,3,912,912,1824,4,2,0,0,0,128,0,0,No_Fence,2010,Normal,139000
11875,OneFam,One_Story,Average,1999,Gable,Typical,Typical,Y,SBrkr,2,1344,0,1344,3,1,1,2,686,328,0,0,No_Fence,2010,Normal,166500
6953,OneFam,One_Story,Good,1971,Gable,Good,Typical,Y,SBrkr,1,874,0,874,3,1,0,1,352,0,0,0,No_Fence,2010,Normal,130000
26142,OneFam,One_Story,Good,1962,Gable,Typical,Typical,Y,SBrkr,1,1188,0,1188,3,1,0,1,312,261,39,0,No_Fence,2010,Normal,157900
12887,OneFam,One_Story,Good,1984,Gable,Typical,Typical,Y,SBrkr,2,833,0,833,2,1,0,2,495,431,0,0,Minimum_Privacy,2010,Normal,149900
7700,Duplex,Two_Story,Poor,1985,Gable,Poor,Typical,Y,SBrkr,5,1216,1216,2432,4,2,0,2,616,200,0,0,No_Fence,2010,Normal,159000
10475,OneFam,Two_Story,Average,1991,Gable,Typical,Typical,Y,SBrkr,1.5,624,650,1274,3,1,0,2,576,22,0,0,Good_Wood,2010,Normal,136000
10544,OneFam,One_and_Half_Fin,Average,1969,Gable,Typical,Typical,Y,SBrkr,2,864,615,1479,5,1,0,1,275,287,0,280,No_Fence,2010,Normal,161000
9892,OneFam,One_Story,Average,1994,Hip,Good,Good,Y,SBrkr,4,1803,0,1803,3,1,2,2,482,129,64,222,Good_Wood,2010,Normal,285000
12961,OneFam,Two_Story,Average,1993,Gable,Good,Typical,Y,SBrkr,3.5,1152,645,1797,3,1,1,2,616,162,312,0,No_Fence,2010,Normal,231000
13008,OneFam,One_Story,Average,1956,Gable,Typical,Fair,Y,SBrkr,1,882,0,882,2,1,0,1,502,0,0,0,No_Fence,2009,Normal,124500
10200,OneFam,One_Story,Average,1974,Hip,Typical,Typical,Y,SBrkr,3,1434,0,1434,4,1,1,2,528,80,21,0,No_Fence,2009,Normal,157000
13860,OneFam,SLvl,Good,1972,Gable,Typical,Typical,Y,SBrkr,3.5,2000,704,2704,4,1,3,2,538,269,111,0,Minimum_Privacy,2009,Normal,345000
10179,OneFam,Two_Story,Average,1997,Gable,Typical,Typical,Y,SBrkr,2.5,945,663,1608,3,1,1,2,470,252,30,0,No_Fence,2009,Normal,189500
11792,OneFam,Two_Story,Average,2003,Gable,Typical,Typical,Y,SBrkr,2.5,1008,1275,2283,4,1,1,3,632,120,46,0,No_Fence,2009,Normal,270000
8400,OneFam,SLvl,Average,1996,Gable,Typical,Typical,Y,SBrkr,2.5,958,670,1628,3,1,1,2,390,48,72,0,No_Fence,2009,Normal,189000
14892,OneFam,One_Story,Average,2006,Gable,Typical,Typical,Y,SBrkr,3,1746,0,1746,3,1,2,3,758,201,39,0,No_Fence,2009,Normal,377500
8530,OneFam,SLvl,Average,1995,Gable,Typical,Typical,Y,SBrkr,2.5,804,670,1474,3,1,1,2,400,120,72,0,No_Fence,2009,Normal,168500
7296,TwnhsE,One_Story,Average,2004,Gable,Typical,Typical,Y,SBrkr,3,2522,0,2522,1,1,1,2,564,182,57,0,No_Fence,2009,Normal,375000
5664,TwnhsE,One_Story,Average,2000,Gable,Typical,Typical,Y,SBrkr,3,1659,0,1659,2,1,1,2,499,212,59,0,No_Fence,2009,Normal,278000
7380,OneFam,One_Story,Average,1998,Gable,Typical,Typical,Y,SBrkr,3,1478,0,1478,2,1,0,2,495,168,43,0,No_Fence,2009,Normal,240000
8013,TwnhsE,One_Story,Average,1995,Gable,Typical,Typical,Y,SBrkr,3,1734,0,1734,2,1,0,2,528,52,50,0,No_Fence,2009,Normal,239500
8923,OneFam,SLvl,Average,1998,Gable,Typical,Typical,Y,SBrkr,2.5,751,631,1382,3,1,1,2,396,256,0,0,No_Fence,2009,Normal,177500
10141,OneFam,Two_Story,Average,1998,Gable,Typical,Typical,Y,SBrkr,2.5,885,833,1718,3,1,1,2,427,0,94,0,No_Fence,2009,Normal,185000
7500,OneFam,Two_Story,Average,1998,Gable,Typical,Typical,Y,SBrkr,3.5,952,684,1636,3,1,1,2,440,0,84,0,No_Fence,2009,Normal,191000
7837,OneFam,Two_Story,Good,1993,Gable,Typical,Typical,Y,SBrkr,2.5,799,772,1571,3,1,1,2,380,0,40,0,No_Fence,2009,Normal,178000
9765,OneFam,Two_Story,Very_Good,1993,Gable,Good,Good,Y,SBrkr,2.5,680,790,1470,3,1,1,2,420,232,63,0,No_Fence,2009,Normal,185000
8803,OneFam,Two_Story,Average,1994,Gable,Typical,Typical,Y,SBrkr,3.5,707,809,1516,3,1,1,2,409,0,46,0,No_Fence,2009,Normal,181316
7250,OneFam,One_Story,Average,1993,Gable,Typical,Typical,Y,SBrkr,2,1190,0,1190,3,1,1,2,430,0,21,0,No_Fence,2009,Normal,166000
9636,OneFam,Two_Story,Average,1992,Gable,Typical,Typical,Y,SBrkr,2.5,808,785,1593,3,1,1,2,389,342,40,0,Minimum_Privacy,2009,Normal,178000
8125,OneFam,Two_Story,Average,1994,Gable,Typical,Typical,Y,SBrkr,2.5,702,779,1481,3,1,1,2,343,0,36,0,No_Fence,2009,Normal,174000
9248,OneFam,One_Story,Above_Average,1992,Gable,Typical,Typical,Y,SBrkr,3,1167,0,1167,3,1,0,2,400,120,26,0,No_Fence,2009,Normal,173000
10762,OneFam,Two_Story,Average,1999,Gable,Typical,Typical,Y,SBrkr,2.5,1005,978,1983,3,1,1,2,490,0,0,0,No_Fence,2009,Normal,225000
11851,OneFam,One_Story,Average,1990,Gable,Typical,Typical,Y,SBrkr,2,1442,0,1442,3,1,0,2,500,0,34,0,No_Fence,2009,Normal,180500
5814,TwnhsE,One_Story,Average,1984,Gable,Typical,Typical,Y,SBrkr,2,1360,0,1360,1,1,1,2,565,63,0,0,No_Fence,2009,Abnorml,187500
17423,OneFam,One_Story,Average,2008,Hip,Typical,Typical,Y,SBrkr,3,2234,0,2234,1,1,1,3,1166,0,60,0,No_Fence,2009,Partial,501837
11844,OneFam,One_Story,Average,2008,Hip,Typical,Typical,Y,SBrkr,2.5,2046,0,2046,3,1,1,3,834,322,82,0,No_Fence,2009,Partial,372500
16158,OneFam,One_Story,Average,2005,Hip,Typical,Typical,Y,SBrkr,3,1530,0,1530,3,1,1,2,430,168,36,0,No_Fence,2009,Normal,260000
11900,OneFam,Two_Story,Above_Average,1977,Gable,Typical,Typical,Y,SBrkr,3.5,946,988,1934,3,1,1,2,567,0,176,0,No_Fence,2009,Normal,185000
13005,OneFam,Two_Story,Good,1980,Gable,Typical,Typical,Y,SBrkr,3.5,1153,1200,2353,4,1,1,2,484,288,195,0,Good_Privacy,2009,Normal,260000
17043,OneFam,One_Story,Average,1979,Gable,Good,Fair,Y,SBrkr,2,1586,0,1586,3,1,1,2,435,192,0,0,No_Fence,2009,Normal,181000
11900,OneFam,One_Story,Average,1977,Hip,Good,Typical,Y,SBrkr,2,1411,0,1411,3,1,1,2,544,192,0,0,No_Fence,2009,Family,82500
16635,OneFam,One_Story,Good,1977,Gable,Typical,Typical,Y,SBrkr,2.5,1602,0,1602,3,1,1,2,529,240,0,0,No_Fence,2009,Normal,215000
13250,OneFam,Two_Story,Above_Average,1978,Gable,Typical,Typical,Y,SBrkr,2.5,1154,896,2050,4,1,1,2,529,192,192,0,No_Fence,2009,Abnorml,154000
10928,OneFam,One_Story,Above_Average,1978,Gable,Typical,Typical,Y,SBrkr,2,1671,0,1671,3,1,1,2,484,252,55,0,No_Fence,2009,Normal,200000
12388,OneFam,Two_Story,Good,1980,Gable,Typical,Typical,Y,SBrkr,2.5,1539,1134,2673,4,1,1,2,441,178,84,0,No_Fence,2009,Normal,249000
14115,OneFam,SLvl,Average,1980,Gable,Typical,Typical,Y,SBrkr,3,1472,0,1472,3,1,2,2,588,233,48,0,No_Fence,2009,Normal,187500
11088,OneFam,One_Story,Average,1978,Gable,Typical,Typical,Y,SBrkr,2,1707,0,1707,3,1,1,2,479,0,0,0,No_Fence,2009,Normal,184000
9600,OneFam,One_Story,Average,1981,Hip,Typical,Typical,Y,SBrkr,3.5,2524,0,2524,4,1,1,2,542,474,120,0,Minimum_Privacy,2009,Normal,278000
11880,OneFam,One_Story,Average,1978,Gable,Typical,Typical,Y,SBrkr,2,1601,0,1601,3,1,1,2,478,0,0,0,No_Fence,2009,Abnorml,157000
10400,OneFam,One_Story,Average,1976,Gable,Typical,Typical,Y,SBrkr,2,1370,0,1370,3,1,1,2,479,0,0,0,Minimum_Privacy,2009,Family,152000
